E/V        I/A.1,E/V        I/A.2
0.59,1.65547E-06
0.592,1.65931E-06
0.594,1.66376E-06
0.596,1.66699E-06
0.598,1.67098E-06
0.6,1.67512E-06
0.598,1.66238E-06
0.596,1.65501E-06
0.594,1.6484E-06
0.592,1.64149E-06
0.59,1.63535E-06
0.588,1.62997E-06
0.586,1.62383E-06
0.584,1.6183E-06
0.582,1.61323E-06
0.58,1.60786E-06
0.578,1.60294E-06
0.576,1.59803E-06
0.574,1.59327E-06
0.572,1.58851E-06
0.57,1.58359E-06
0.568,1.57929E-06
0.566,1.57468E-06
0.564,1.56977E-06
0.562,1.56578E-06
0.56,1.56148E-06
0.558,1.55671E-06
0.556,1.55303E-06
0.554,1.54888E-06
0.552,1.54397E-06
0.55,1.54043E-06
0.548,1.5366E-06
0.546,1.53153E-06
0.544,1.52846E-06
0.542,1.52446E-06
0.54,1.5197E-06
0.538,1.51663E-06
0.536,1.51279E-06
0.534,1.50803E-06
0.532,1.50496E-06
0.53,1.50127E-06
0.528,1.49651E-06
0.526,1.49375E-06
0.524,1.48975E-06
0.522,1.4853E-06
0.52,1.48254E-06
0.518,1.4787E-06
0.516,1.47424E-06
0.514,1.47148E-06
0.512,1.46779E-06
0.51,1.46334E-06
0.508,1.46057E-06
0.506,1.45704E-06
0.504,1.45259E-06
0.502,1.44998E-06
0.5,1.44629E-06
0.498,1.44199E-06
0.496,1.43923E-06
0.494,1.43554E-06
0.492,1.43155E-06
0.49,1.42878E-06
0.488,1.42494E-06
0.486,1.42126E-06
0.484,1.41818E-06
0.482,1.41465E-06
0.48,1.41097E-06
0.478,1.40805E-06
0.476,1.40436E-06
0.474,1.40098E-06
0.472,1.39761E-06
0.47,1.39423E-06
0.468,1.39069E-06
0.466,1.38747E-06
0.464,1.38378E-06
0.462,1.3804E-06
0.46,1.37718E-06
0.458,1.37334E-06
0.456,1.37011E-06
0.454,1.36689E-06
0.452,1.3632E-06
0.45,1.35998E-06
0.448,1.35675E-06
0.446,1.35291E-06
0.444,1.34953E-06
0.442,1.34631E-06
0.44,1.34262E-06
0.438,1.33924E-06
0.436,1.33617E-06
0.434,1.33233E-06
0.432,1.32895E-06
0.43,1.32604E-06
0.428,1.32204E-06
0.426,1.31866E-06
0.424,1.31575E-06
0.422,1.31175E-06
0.42,1.30822E-06
0.418,1.30546E-06
0.416,1.30131E-06
0.414,1.29793E-06
0.412,1.29517E-06
0.41,1.29087E-06
0.408,1.28733E-06
0.406,1.28472E-06
0.404,1.28012E-06
0.402,1.27674E-06
0.4,1.27428E-06
0.398,1.26952E-06
0.396,1.26599E-06
0.394,1.26368E-06
0.392,1.25892E-06
0.39,1.25539E-06
0.388,1.25309E-06
0.386,1.24786E-06
0.384,1.24495E-06
0.382,1.24218E-06
0.38,1.23681E-06
0.378,1.23373E-06
0.376,1.23143E-06
0.374,1.2259E-06
0.372,1.22268E-06
0.37,1.22037E-06
0.368,0.000001215
0.366,1.21147E-06
0.364,1.20932E-06
0.362,1.20363E-06
0.36,1.2001E-06
0.358,1.1981E-06
0.356,1.19196E-06
0.354,1.18874E-06
0.352,1.18628E-06
0.35,1.1806E-06
0.348,1.17691E-06
0.346,1.17491E-06
0.344,1.16908E-06
0.342,1.16508E-06
0.34,1.16293E-06
0.338,1.15694E-06
0.336,1.15341E-06
0.334,1.15096E-06
0.332,1.14466E-06
0.33,1.14113E-06
0.328,1.13913E-06
0.326,1.13299E-06
0.324,1.12899E-06
0.322,1.12715E-06
0.32,1.12116E-06
0.318,1.11671E-06
0.316,1.1141E-06
0.314,1.10872E-06
0.312,1.10488E-06
0.31,1.1015E-06
0.308,1.09659E-06
0.306,1.09229E-06
0.304,1.08845E-06
0.302,1.08415E-06
0.3,1.08015E-06
0.298,1.07509E-06
0.296,1.0714E-06
0.294,1.06787E-06
0.292,1.06172E-06
0.29,1.05957E-06
0.288,1.05558E-06
0.286,1.04898E-06
0.284,1.04713E-06
0.282,1.04452E-06
0.28,1.03546E-06
0.278,1.03654E-06
0.276,1.03239E-06
0.274,1.02118E-06
0.272,1.02487E-06
0.27,1.02103E-06
0.268,1.00874E-06
0.266,1.01289E-06
0.264,1.00951E-06
0.262,9.97835E-07
0.26,1.00183E-06
0.258,9.98603E-07
0.256,9.86163E-07
0.254,9.91539E-07
0.252,9.87853E-07
0.25,9.74952E-07
0.248,9.79559E-07
0.246,9.77409E-07
0.244,9.65891E-07
0.242,9.70959E-07
0.24,9.84781E-07
0.238,9.55294E-07
0.236,9.6159E-07
0.234,9.58058E-07
0.232,9.4869E-07
0.23,9.52683E-07
0.228,0.000000947
0.226,9.4055E-07
0.224,9.43314E-07
0.222,9.40089E-07
0.22,9.33025E-07
0.218,9.341E-07
0.216,9.30874E-07
0.214,9.25806E-07
0.212,9.26421E-07
0.21,9.24117E-07
0.208,9.18895E-07
0.206,9.19202E-07
0.204,9.15516E-07
0.202,9.10602E-07
0.2,9.11216E-07
0.198,9.08144E-07
0.196,9.03691E-07
0.194,9.03691E-07
0.192,9.00619E-07
0.19,8.98008E-07
0.188,8.97394E-07
0.186,8.94169E-07
0.184,8.91251E-07
0.182,8.91404E-07
0.18,8.87565E-07
0.178,8.848E-07
0.176,8.84954E-07
0.174,8.81114E-07
0.172,8.78503E-07
0.17,8.79732E-07
0.168,8.74971E-07
0.166,8.73282E-07
0.164,8.7405E-07
0.162,8.68828E-07
0.16,8.67446E-07
0.158,8.68214E-07
0.156,8.62685E-07
0.154,8.6207E-07
0.152,8.61149E-07
0.15,8.57309E-07
0.148,8.56541E-07
0.146,8.55927E-07
0.144,8.52241E-07
0.142,8.50552E-07
0.14,8.51013E-07
0.138,8.46559E-07
0.136,8.45177E-07
0.134,8.45791E-07
0.132,8.41644E-07
0.13,8.3934E-07
0.128,8.39955E-07
0.126,8.36576E-07
0.124,8.33658E-07
0.122,8.34733E-07
0.12,8.30586E-07
0.118,8.28743E-07
0.116,8.29511E-07
0.114,8.25057E-07
0.112,8.23215E-07
0.11,8.22293E-07
0.108,8.15075E-07
0.106,8.20757E-07
0.104,8.17686E-07
0.102,8.12003E-07
0.1,8.14614E-07
0.098,8.12157E-07
0.096,8.07703E-07
0.094,8.0586E-07
0.092,8.05399E-07
0.09,8.01867E-07
0.088,7.98949E-07
0.086,7.99256E-07
0.084,7.95416E-07
0.082,7.93727E-07
0.08,7.92498E-07
0.078,7.88966E-07
0.076,7.87123E-07
0.074,7.86202E-07
0.072,7.82516E-07
0.07,7.80826E-07
0.068,7.79444E-07
0.066,7.76219E-07
0.064,7.74069E-07
0.062,7.72994E-07
0.06,7.69461E-07
0.058,7.67158E-07
0.056,7.65775E-07
0.054,7.6255E-07
0.052,7.60247E-07
0.05,7.58557E-07
0.048,7.55332E-07
0.046,7.53028E-07
0.044,7.51492E-07
0.042,7.48267E-07
0.04,7.4581E-07
0.038,7.43813E-07
0.036,7.40895E-07
0.034,7.38285E-07
0.032,7.35981E-07
0.03,7.3337E-07
0.028,7.30913E-07
0.026,7.28302E-07
0.024,7.25691E-07
0.022,7.23234E-07
0.02,7.20469E-07
0.018,7.18012E-07
0.016,7.15401E-07
0.014,7.12637E-07
0.012,7.10179E-07
0.01,7.07722E-07
0.008,7.0465E-07
0.006,7.02654E-07
0.004,7.00043E-07
0.002,6.96818E-07
3.14419E-18,6.94668E-07
-0.002,6.9221E-07
-0.004,6.88678E-07
-0.006,6.86989E-07
-0.008,6.84378E-07
-0.01,6.80846E-07
-0.012,6.79156E-07
-0.014,6.76545E-07
-0.016,6.73013E-07
-0.018,6.71477E-07
-0.02,6.68713E-07
-0.022,6.6518E-07
-0.024,6.63491E-07
-0.026,6.6088E-07
-0.028,6.57348E-07
-0.03,6.55658E-07
-0.032,6.53047E-07
-0.034,6.49669E-07
-0.036,6.47979E-07
-0.038,6.45522E-07
-0.04,6.4199E-07
-0.042,6.403E-07
-0.044,6.37689E-07
-0.046,6.34464E-07
-0.048,6.32621E-07
-0.05,6.30164E-07
-0.052,6.26939E-07
-0.054,6.25096E-07
-0.056,6.22485E-07
-0.058,6.19721E-07
-0.06,6.17724E-07
-0.062,6.1496E-07
-0.064,6.12042E-07
-0.066,6.09891E-07
-0.068,6.07281E-07
-0.07,6.04209E-07
-0.072,6.02059E-07
-0.074,5.99448E-07
-0.076,5.9653E-07
-0.078,5.9438E-07
-0.08,5.91615E-07
-0.082,5.88851E-07
-0.084,5.86547E-07
-0.086,5.83783E-07
-0.088,5.81172E-07
-0.09,5.78868E-07
-0.092,5.7595E-07
-0.094,5.73493E-07
-0.096,5.70421E-07
-0.098,5.67657E-07
-0.1,5.6566E-07
-0.102,5.63049E-07
-0.104,5.59671E-07
-0.106,5.5752E-07
-0.108,5.55524E-07
-0.11,5.52452E-07
-0.112,5.49995E-07
-0.114,5.47691E-07
-0.116,5.4508E-07
-0.118,5.42623E-07
-0.12,5.40012E-07
-0.122,5.37248E-07
-0.124,5.34791E-07
-0.126,5.3218E-07
-0.128,5.29569E-07
-0.13,5.26804E-07
-0.132,5.24501E-07
-0.134,5.21736E-07
-0.136,5.18972E-07
-0.138,5.16668E-07
-0.14,5.13904E-07
-0.142,5.11293E-07
-0.144,5.08989E-07
-0.146,5.06071E-07
-0.148,5.03614E-07
