E/V        I/A.1,E/V        I/A.2
0.124,1.02609E-06
0.126,1.02855E-06
0.128,1.03208E-06
0.13,1.03577E-06
0.132,1.03838E-06
0.134,1.04176E-06
0.136,1.04637E-06
0.138,1.04867E-06
0.14,1.05205E-06
0.142,1.05758E-06
0.144,1.0585E-06
0.146,1.06234E-06
0.148,1.0671E-06
0.15,1.07002E-06
0.152,1.07248E-06
0.154,0.000001078
0.156,1.08015E-06
0.158,1.08292E-06
0.16,1.0886E-06
0.162,1.09029E-06
0.164,1.09536E-06
0.166,1.09874E-06
0.168,1.10104E-06
0.17,1.1055E-06
0.172,1.11056E-06
0.174,1.11271E-06
0.176,1.11625E-06
0.178,1.11747E-06
0.18,1.12331E-06
0.182,1.12807E-06
0.184,1.13314E-06
0.186,1.13498E-06
0.188,1.14036E-06
0.19,1.14435E-06
0.192,1.14727E-06
0.194,1.15203E-06
0.196,1.1551E-06
0.198,1.15909E-06
0.2,1.16386E-06
0.202,1.16723E-06
0.204,1.17061E-06
0.206,1.1763E-06
0.208,1.17921E-06
0.21,1.18367E-06
0.212,1.1892E-06
0.214,1.19181E-06
0.216,1.19626E-06
0.218,1.20118E-06
0.22,1.20394E-06
0.222,1.20885E-06
0.224,1.21331E-06
0.226,1.21546E-06
0.228,1.22206E-06
0.23,1.22636E-06
0.232,1.2279E-06
0.234,1.23496E-06
0.236,1.24049E-06
0.238,1.23512E-06
0.24,1.25186E-06
0.242,1.25094E-06
0.244,1.26292E-06
0.246,1.25739E-06
0.248,1.26491E-06
0.25,1.26553E-06
0.252,1.27213E-06
0.254,1.27551E-06
0.256,1.2772E-06
0.258,1.28457E-06
0.26,1.28733E-06
0.262,1.29117E-06
0.264,1.29578E-06
0.266,1.29977E-06
0.268,1.30223E-06
0.27,1.30822E-06
0.272,1.31022E-06
0.274,1.31298E-06
0.276,1.31882E-06
0.278,1.32143E-06
0.28,1.32373E-06
0.282,1.33003E-06
0.284,1.33249E-06
0.286,1.33372E-06
0.288,1.33909E-06
0.29,1.3417E-06
0.292,1.34523E-06
0.294,1.34877E-06
0.296,1.35061E-06
0.298,1.35261E-06
0.3,1.35737E-06
0.302,1.35906E-06
0.304,1.36397E-06
0.306,1.3652E-06
0.308,1.36735E-06
0.31,1.37058E-06
0.312,1.37242E-06
0.314,1.37503E-06
0.316,1.37779E-06
0.318,1.3804E-06
0.32,1.38179E-06
0.322,1.3847E-06
0.324,1.38701E-06
0.326,1.39023E-06
0.328,0.000001389
0.33,1.39515E-06
0.332,1.39469E-06
0.334,1.39162E-06
0.336,1.40283E-06
0.338,1.40467E-06
0.34,1.40191E-06
0.342,1.40836E-06
0.344,1.40559E-06
0.346,1.40743E-06
0.348,1.41296E-06
0.35,1.41035E-06
0.352,1.41189E-06
0.354,1.41834E-06
0.356,1.41481E-06
0.358,1.41696E-06
0.36,1.42049E-06
0.362,1.4188E-06
0.364,1.42018E-06
0.366,1.4251E-06
0.368,1.42279E-06
0.37,1.42479E-06
0.372,1.4274E-06
0.374,1.42709E-06
0.376,1.42801E-06
0.378,1.43078E-06
0.38,1.43062E-06
0.382,1.43185E-06
0.384,0.000001434
0.386,1.43416E-06
0.388,1.43539E-06
0.39,1.43738E-06
0.392,1.43815E-06
0.394,1.43677E-06
0.396,1.44276E-06
0.398,1.4423E-06
0.4,1.44337E-06
0.402,1.44552E-06
0.404,1.44644E-06
0.406,1.44783E-06
0.408,1.44921E-06
0.41,1.45167E-06
0.412,1.45197E-06
0.414,1.45443E-06
0.416,1.45535E-06
0.418,1.45704E-06
0.42,1.45842E-06
0.422,1.46042E-06
0.424,1.46211E-06
0.426,1.46487E-06
0.428,1.46395E-06
0.43,1.46764E-06
0.432,1.47025E-06
0.434,1.47148E-06
0.436,1.47347E-06
0.438,1.47608E-06
0.44,1.47777E-06
0.442,1.47977E-06
0.444,1.48161E-06
0.446,1.48376E-06
0.448,1.48607E-06
0.45,1.48776E-06
0.452,1.49037E-06
0.454,1.49267E-06
0.456,1.49436E-06
0.458,1.49713E-06
0.46,1.50004E-06
0.462,1.50173E-06
0.464,1.50434E-06
0.466,1.50695E-06
0.468,1.5091E-06
0.47,1.51218E-06
0.472,1.51463E-06
0.474,1.51694E-06
0.476,1.51939E-06
0.478,1.52216E-06
0.48,1.52446E-06
0.482,1.52738E-06
0.484,1.52999E-06
0.486,1.5326E-06
0.488,1.53567E-06
0.49,1.53844E-06
0.492,1.54059E-06
0.494,1.54381E-06
0.496,1.54673E-06
0.498,1.54888E-06
0.5,1.55226E-06
0.502,1.55518E-06
0.504,1.55733E-06
0.506,1.56101E-06
0.508,1.56363E-06
0.51,1.56593E-06
0.512,1.56946E-06
0.514,1.57253E-06
0.516,1.57484E-06
0.518,1.57852E-06
0.52,1.58159E-06
0.522,1.58374E-06
0.524,1.58758E-06
0.526,1.59066E-06
0.528,1.59311E-06
0.53,1.5968E-06
0.532,1.59987E-06
0.534,1.60248E-06
0.536,1.60601E-06
0.538,1.60924E-06
0.54,0.000001612
0.542,1.61569E-06
0.544,1.61876E-06
0.546,1.62168E-06
0.548,1.62521E-06
0.55,1.62844E-06
0.552,1.63151E-06
0.554,1.63504E-06
0.556,1.63827E-06
0.558,1.64149E-06
0.56,1.64487E-06
0.562,1.64809E-06
0.564,1.65147E-06
0.566,1.65501E-06
0.568,1.65823E-06
0.57,1.66176E-06
0.572,1.6653E-06
0.574,1.66867E-06
0.576,1.67221E-06
0.578,1.67589E-06
0.58,1.67912E-06
0.582,1.6828E-06
0.584,1.68649E-06
0.586,1.69002E-06
0.588,1.69371E-06
0.59,1.69724E-06
0.592,1.70077E-06
0.594,1.70461E-06
0.596,1.70845E-06
0.598,1.71198E-06
0.6,1.71582E-06
0.598,1.70262E-06
0.596,1.69402E-06
0.594,1.68634E-06
0.592,1.67943E-06
0.59,1.67236E-06
0.588,1.66606E-06
0.586,1.65961E-06
0.584,1.65378E-06
0.582,1.64794E-06
0.58,1.64257E-06
0.578,1.63704E-06
0.576,1.63212E-06
0.574,1.6269E-06
0.572,1.62153E-06
0.57,1.61646E-06
0.568,1.61185E-06
0.566,1.60678E-06
0.564,1.60202E-06
0.562,1.59757E-06
0.56,1.59281E-06
0.558,1.5882E-06
0.556,1.58405E-06
0.554,1.57914E-06
0.552,1.57499E-06
0.55,0.000001571
0.548,1.56624E-06
0.546,1.56209E-06
0.544,1.55825E-06
0.542,1.5538E-06
0.54,1.5495E-06
0.538,1.54581E-06
0.536,1.54136E-06
0.534,1.53721E-06
0.532,1.53368E-06
0.53,1.52938E-06
0.528,1.52569E-06
0.526,1.52185E-06
0.524,1.51755E-06
0.522,1.51387E-06
0.52,1.51018E-06
0.518,1.50588E-06
0.516,1.50189E-06
0.514,1.49835E-06
0.512,1.49436E-06
0.51,1.49037E-06
0.508,1.48699E-06
0.506,0.000001483
0.504,1.47916E-06
0.502,1.47608E-06
0.5,1.47194E-06
0.498,1.46825E-06
0.496,1.46487E-06
0.494,1.46073E-06
0.492,1.45704E-06
0.49,1.45382E-06
0.488,1.44967E-06
0.486,1.44614E-06
0.484,1.44276E-06
0.482,1.43892E-06
0.48,1.43523E-06
0.478,1.43216E-06
0.476,1.42801E-06
0.474,1.42448E-06
0.472,1.42141E-06
0.47,1.41772E-06
0.468,1.41388E-06
0.466,1.41066E-06
0.464,1.40667E-06
0.462,1.40329E-06
0.46,1.39991E-06
0.458,1.39622E-06
0.456,1.39269E-06
0.454,0.000001389
0.452,1.38547E-06
0.45,1.38194E-06
0.448,1.37825E-06
0.446,1.37503E-06
0.444,1.3715E-06
0.442,1.36735E-06
0.44,1.36443E-06
0.438,1.36105E-06
0.436,1.35675E-06
0.434,1.35368E-06
0.432,1.35015E-06
0.43,1.34569E-06
0.428,1.34308E-06
0.426,1.33955E-06
0.424,1.33479E-06
0.422,1.33233E-06
0.42,1.32865E-06
0.418,1.32404E-06
0.416,1.32174E-06
0.414,1.3182E-06
0.412,1.31329E-06
0.41,1.31083E-06
0.408,1.30715E-06
0.406,1.30223E-06
0.404,1.29993E-06
0.402,1.2964E-06
0.4,1.29133E-06
0.398,1.28902E-06
0.396,1.28503E-06
0.394,1.28042E-06
0.392,1.27797E-06
0.39,1.27428E-06
0.388,1.26937E-06
0.386,1.26675E-06
0.384,1.26307E-06
0.382,1.25831E-06
0.38,1.2557E-06
0.378,1.2514E-06
0.376,1.2474E-06
0.374,1.24433E-06
0.372,1.24003E-06
0.37,1.23589E-06
0.368,1.23281E-06
0.366,1.22867E-06
0.364,1.22437E-06
0.362,1.22129E-06
0.36,1.21715E-06
0.358,0.000001213
0.356,1.20947E-06
0.354,1.20517E-06
0.352,1.20102E-06
0.35,1.19764E-06
0.348,1.19319E-06
0.346,1.18904E-06
0.344,1.18597E-06
0.342,1.18121E-06
0.34,1.17737E-06
0.338,1.17384E-06
0.336,1.16908E-06
0.334,1.16493E-06
0.332,1.16155E-06
0.33,1.15679E-06
0.328,1.15264E-06
0.326,1.1488E-06
0.324,1.1442E-06
0.322,1.1402E-06
0.32,1.13683E-06
0.318,1.13206E-06
0.316,1.12792E-06
0.314,1.12531E-06
0.312,1.11947E-06
0.31,1.11563E-06
0.308,1.11271E-06
0.306,1.10718E-06
0.304,1.10288E-06
0.302,1.10012E-06
0.3,1.0949E-06
0.298,1.09044E-06
0.296,1.08845E-06
0.294,1.08292E-06
0.292,0.000001078
0.29,1.07662E-06
0.288,1.07048E-06
0.286,1.06556E-06
0.284,1.06449E-06
0.282,1.05789E-06
0.28,1.05266E-06
0.278,1.05312E-06
0.276,1.04545E-06
0.274,1.04176E-06
0.272,1.04191E-06
0.27,1.03377E-06
0.268,1.03009E-06
0.266,1.03039E-06
0.264,1.02287E-06
0.262,1.01888E-06
0.26,1.01995E-06
0.258,1.01104E-06
0.256,1.00782E-06
0.254,1.00874E-06
0.252,9.99832E-07
0.25,9.97835E-07
0.248,9.98757E-07
0.246,9.90464E-07
0.244,9.87853E-07
0.242,9.88467E-07
0.24,9.79099E-07
0.238,9.77716E-07
0.236,9.78791E-07
0.234,9.69577E-07
0.232,9.67887E-07
0.23,9.69269E-07
0.228,9.60823E-07
0.226,9.58826E-07
0.224,9.60055E-07
0.222,9.52376E-07
0.22,9.5084E-07
0.218,9.51454E-07
0.216,9.43775E-07
0.214,9.41932E-07
0.212,9.43775E-07
0.21,9.36557E-07
0.208,9.33946E-07
0.206,9.35635E-07
0.204,9.29031E-07
0.202,9.27188E-07
0.2,9.27035E-07
0.198,9.21813E-07
0.196,9.19817E-07
0.194,9.19509E-07
0.192,9.14595E-07
0.19,9.13213E-07
0.188,9.1137E-07
0.186,9.07991E-07
0.184,9.06762E-07
0.182,9.04766E-07
0.18,9.02155E-07
0.178,9.00926E-07
0.176,8.97394E-07
0.174,8.96012E-07
0.172,8.95551E-07
0.17,8.90022E-07
0.168,8.90483E-07
0.166,8.89408E-07
0.164,8.83725E-07
0.162,8.85415E-07
0.16,8.83264E-07
0.158,8.78811E-07
0.156,8.80807E-07
0.154,8.78657E-07
0.152,8.72821E-07
0.15,8.75278E-07
0.148,8.72821E-07
0.146,8.67292E-07
0.144,8.69903E-07
0.142,8.67906E-07
0.14,8.62224E-07
0.138,8.65142E-07
0.136,8.62838E-07
0.134,8.57617E-07
0.132,8.60227E-07
0.13,8.57924E-07
0.128,8.52702E-07
0.126,8.55006E-07
0.124,8.52856E-07
0.122,8.48248E-07
0.12,8.49784E-07
0.118,8.4748E-07
0.116,8.43487E-07
0.114,8.44101E-07
0.112,8.42259E-07
0.11,8.38726E-07
0.108,8.38265E-07
0.106,8.36883E-07
0.104,8.33197E-07
0.102,8.3289E-07
0.1,8.31047E-07
0.098,8.27822E-07
0.096,8.27054E-07
0.094,8.24904E-07
0.092,8.22293E-07
0.09,8.21218E-07
0.088,8.19068E-07
0.086,8.16611E-07
0.084,8.15228E-07
0.082,8.12925E-07
0.08,8.10314E-07
0.078,8.09085E-07
0.076,8.06474E-07
0.074,8.04324E-07
0.072,8.02328E-07
0.07,7.99717E-07
0.068,7.9772E-07
0.066,7.9557E-07
0.064,7.92959E-07
0.062,7.90963E-07
0.06,7.88966E-07
0.058,7.86355E-07
0.056,7.83898E-07
0.054,7.82055E-07
0.052,7.79598E-07
0.05,7.77294E-07
0.048,7.7499E-07
0.046,7.72533E-07
0.044,7.70229E-07
0.042,7.67926E-07
0.04,7.65315E-07
0.038,7.63011E-07
0.036,7.60707E-07
0.034,7.58096E-07
0.032,7.55639E-07
0.03,7.53489E-07
0.028,7.50571E-07
0.026,7.48114E-07
0.024,7.45964E-07
0.022,7.43046E-07
0.02,7.40588E-07
0.018,7.38592E-07
0.016,7.35674E-07
0.014,7.33063E-07
0.012,7.30913E-07
0.01,7.27995E-07
0.008,7.25691E-07
0.006,7.23234E-07
0.004,7.20162E-07
0.002,7.17858E-07
3.14419E-18,7.15401E-07
-0.002,7.12483E-07
-0.004,7.10026E-07
-0.006,7.07876E-07
-0.008,7.04804E-07
-0.01,7.02347E-07
-0.012,7.00197E-07
-0.014,6.97279E-07
-0.016,6.94514E-07
-0.018,6.92364E-07
-0.02,6.89446E-07
-0.022,6.86835E-07
-0.024,6.84531E-07
-0.026,6.8146E-07
-0.028,6.78849E-07
-0.03,6.76545E-07
-0.032,6.73627E-07
-0.034,6.71016E-07
-0.036,6.68713E-07
-0.038,6.65795E-07
-0.04,6.6303E-07
-0.042,6.60726E-07
-0.044,6.57808E-07
-0.046,6.55044E-07
-0.048,6.52894E-07
-0.05,6.49822E-07
-0.052,6.47211E-07
-0.054,6.45061E-07
-0.056,6.41836E-07
-0.058,6.39225E-07
-0.06,6.36922E-07
-0.062,6.3385E-07
-0.064,6.31393E-07
-0.066,6.29089E-07
-0.068,6.26017E-07
-0.07,6.23406E-07
-0.072,6.2141E-07
-0.074,6.18185E-07
-0.076,6.15574E-07
-0.078,6.1327E-07
-0.08,6.10352E-07
-0.082,6.07588E-07
-0.084,6.05284E-07
-0.086,6.02212E-07
-0.088,5.99601E-07
-0.09,5.97144E-07
-0.092,5.94073E-07
-0.094,5.91615E-07
-0.096,5.89004E-07
-0.098,5.8624E-07
-0.1,5.83629E-07
-0.102,5.81018E-07
-0.104,5.78254E-07
-0.106,5.75643E-07
-0.108,5.72879E-07
-0.11,5.70268E-07
-0.112,5.67657E-07
-0.114,5.64739E-07
-0.116,5.62281E-07
-0.118,5.59671E-07
-0.12,5.56599E-07
-0.122,5.54295E-07
-0.124,5.51684E-07
-0.126,5.48613E-07
-0.128,5.46309E-07
-0.13,5.43852E-07
-0.132,5.40627E-07
-0.134,5.38323E-07
-0.136,5.35866E-07
-0.138,5.32794E-07
-0.14,5.3049E-07
-0.142,5.27879E-07
-0.144,5.24501E-07
-0.146,5.22504E-07
-0.148,5.19893E-07
