E/V        I/A.1,E/V        I/A.2
0.124,1.21761E-06
0.126,1.22298E-06
0.128,1.22314E-06
0.13,1.23143E-06
0.132,1.23665E-06
0.134,1.23589E-06
0.136,1.24587E-06
0.138,1.25063E-06
0.14,1.24879E-06
0.142,1.25938E-06
0.144,1.26491E-06
0.146,1.26261E-06
0.148,1.27459E-06
0.15,1.27873E-06
0.152,1.27704E-06
0.154,1.28902E-06
0.156,1.29348E-06
0.158,1.29087E-06
0.16,1.30484E-06
0.162,1.30715E-06
0.164,1.30484E-06
0.166,1.31882E-06
0.168,1.32266E-06
0.17,1.32005E-06
0.172,1.33479E-06
0.174,1.33802E-06
0.176,1.33448E-06
0.178,1.35061E-06
0.18,1.35368E-06
0.182,1.35015E-06
0.184,1.36597E-06
0.186,1.37042E-06
0.188,1.36566E-06
0.19,1.38071E-06
0.192,1.38655E-06
0.194,1.38317E-06
0.196,1.3973E-06
0.198,1.40267E-06
0.2,1.40022E-06
0.202,1.41435E-06
0.204,1.41818E-06
0.206,1.41711E-06
0.208,1.42878E-06
0.21,1.43493E-06
0.212,1.43385E-06
0.214,1.44568E-06
0.216,1.44921E-06
0.218,1.45167E-06
0.22,1.46411E-06
0.222,1.46533E-06
0.224,1.46841E-06
0.226,1.48146E-06
0.228,1.48131E-06
0.23,1.48438E-06
0.232,1.49789E-06
0.234,1.49728E-06
0.236,1.50035E-06
0.238,1.51387E-06
0.24,1.51325E-06
0.242,1.51678E-06
0.244,1.52892E-06
0.246,1.52876E-06
0.248,1.53414E-06
0.25,1.54458E-06
0.252,1.54474E-06
0.254,1.54888E-06
0.256,1.56055E-06
0.258,1.55886E-06
0.26,1.56424E-06
0.262,1.57622E-06
0.264,1.57315E-06
0.266,1.58006E-06
0.268,1.58958E-06
0.27,1.5862E-06
0.272,1.59419E-06
0.274,1.60463E-06
0.276,1.60002E-06
0.278,1.60678E-06
0.28,1.61938E-06
0.282,1.61262E-06
0.284,1.6183E-06
0.286,1.62936E-06
0.288,1.62583E-06
0.29,1.63059E-06
0.292,1.64118E-06
0.294,1.63827E-06
0.296,1.64164E-06
0.298,1.65332E-06
0.3,1.64978E-06
0.302,1.65071E-06
0.304,1.66376E-06
0.306,1.66053E-06
0.308,1.66422E-06
0.31,1.67374E-06
0.312,1.67098E-06
0.314,1.67482E-06
0.316,1.68373E-06
0.318,1.68065E-06
0.32,1.68419E-06
0.322,1.69279E-06
0.324,1.68941E-06
0.326,1.69325E-06
0.328,1.6997E-06
0.33,1.69785E-06
0.332,1.70108E-06
0.334,1.70953E-06
0.336,1.70584E-06
0.338,1.70968E-06
0.34,1.71721E-06
0.342,1.71398E-06
0.344,1.71659E-06
0.346,1.72289E-06
0.348,1.72135E-06
0.35,1.72335E-06
0.352,1.72857E-06
0.354,1.72842E-06
0.356,1.73026E-06
0.358,1.7341E-06
0.36,1.73502E-06
0.362,1.73748E-06
0.364,1.7404E-06
0.366,1.74132E-06
0.368,1.74378E-06
0.37,1.74546E-06
0.372,1.74792E-06
0.374,1.75007E-06
0.376,1.7513E-06
0.378,1.75437E-06
0.38,1.75683E-06
0.382,1.7579E-06
0.384,1.76082E-06
0.386,1.76343E-06
0.388,1.76374E-06
0.39,1.76758E-06
0.392,1.77034E-06
0.394,1.77004E-06
0.396,1.7748E-06
0.398,1.77664E-06
0.4,1.77695E-06
0.402,1.78232E-06
0.404,1.78463E-06
0.406,1.78478E-06
0.408,0.00000179
0.41,1.79246E-06
0.412,1.79261E-06
0.414,1.7983E-06
0.416,1.80075E-06
0.418,1.80091E-06
0.42,1.80674E-06
0.422,1.80966E-06
0.424,1.81012E-06
0.426,1.81596E-06
0.428,1.81903E-06
0.43,1.81934E-06
0.432,1.82502E-06
0.434,1.82886E-06
0.436,1.82917E-06
0.438,1.83516E-06
0.44,1.83869E-06
0.442,1.83961E-06
0.444,1.84545E-06
0.446,1.84898E-06
0.448,1.85021E-06
0.45,1.85589E-06
0.452,1.85942E-06
0.454,1.8608E-06
0.456,1.86664E-06
0.458,1.87017E-06
0.46,1.87171E-06
0.462,1.87754E-06
0.464,1.88077E-06
0.466,1.88292E-06
0.468,1.8886E-06
0.47,1.89198E-06
0.472,1.89428E-06
0.474,1.90012E-06
0.476,1.9035E-06
0.478,1.90626E-06
0.48,1.91164E-06
0.482,1.91517E-06
0.484,1.91809E-06
0.486,1.92346E-06
0.488,0.000001927
0.49,1.93038E-06
0.492,1.93529E-06
0.494,1.93913E-06
0.496,1.94266E-06
0.498,1.94773E-06
0.5,1.95126E-06
0.502,1.95495E-06
0.504,1.95986E-06
0.506,1.96355E-06
0.508,1.9677E-06
0.51,1.97215E-06
0.512,1.97599E-06
0.514,1.98014E-06
0.516,1.9849E-06
0.518,1.98889E-06
0.52,1.99304E-06
0.522,1.9978E-06
0.524,2.00179E-06
0.526,2.00609E-06
0.528,2.0107E-06
0.53,2.01469E-06
0.532,2.01899E-06
0.534,2.02391E-06
0.536,2.0279E-06
0.538,2.03205E-06
0.54,2.03727E-06
0.542,2.04111E-06
0.544,2.04541E-06
0.546,2.05048E-06
0.548,2.05462E-06
0.55,2.05908E-06
0.552,2.06445E-06
0.554,2.06829E-06
0.556,2.07274E-06
0.558,2.07827E-06
0.56,2.08211E-06
0.562,2.08687E-06
0.564,2.09225E-06
0.566,2.09624E-06
0.568,2.10131E-06
0.57,2.10699E-06
0.572,2.11099E-06
0.574,2.1159E-06
0.576,2.12174E-06
0.578,2.12573E-06
0.58,2.13064E-06
0.582,2.13694E-06
0.584,2.14093E-06
0.586,0.000002146
0.588,2.15245E-06
0.59,2.15645E-06
0.592,2.16182E-06
0.594,2.16812E-06
0.596,2.17242E-06
0.598,2.17779E-06
0.6,2.18409E-06
0.598,2.16873E-06
0.596,2.15906E-06
0.594,2.15122E-06
0.592,2.14186E-06
0.59,2.13387E-06
0.588,2.12727E-06
0.586,2.11882E-06
0.584,2.11206E-06
0.582,2.10607E-06
0.58,2.09793E-06
0.578,2.09148E-06
0.576,2.0858E-06
0.574,2.07843E-06
0.572,2.07244E-06
0.57,2.06706E-06
0.568,0.00000206
0.566,2.05416E-06
0.564,2.04909E-06
0.562,2.04264E-06
0.56,2.03711E-06
0.558,2.03205E-06
0.556,2.0259E-06
0.554,2.02037E-06
0.552,2.01515E-06
0.55,2.00932E-06
0.548,2.00409E-06
0.546,1.99918E-06
0.544,1.9938E-06
0.542,1.98858E-06
0.54,1.98351E-06
0.538,1.97845E-06
0.536,1.97322E-06
0.534,0.000001968
0.532,1.96324E-06
0.53,1.95848E-06
0.528,1.95295E-06
0.526,1.94865E-06
0.524,1.94389E-06
0.522,1.93805E-06
0.52,1.93391E-06
0.518,1.9293E-06
0.516,1.92316E-06
0.514,1.91932E-06
0.512,1.91456E-06
0.51,1.90857E-06
0.508,1.90473E-06
0.506,1.90012E-06
0.504,1.89382E-06
0.502,1.89044E-06
0.5,1.88599E-06
0.498,1.87985E-06
0.496,1.87693E-06
0.494,1.87232E-06
0.492,1.86603E-06
0.49,1.86311E-06
0.488,1.85835E-06
0.486,1.8519E-06
0.484,1.84898E-06
0.482,1.84437E-06
0.48,1.83807E-06
0.478,1.83546E-06
0.476,1.83055E-06
0.474,1.8241E-06
0.472,1.82149E-06
0.47,1.81657E-06
0.468,1.81012E-06
0.466,1.80736E-06
0.464,1.80275E-06
0.462,1.79615E-06
0.46,1.79354E-06
0.458,1.78877E-06
0.456,1.78263E-06
0.454,1.77987E-06
0.452,1.7748E-06
0.45,1.76912E-06
0.448,1.7662E-06
0.446,1.76128E-06
0.444,1.7556E-06
0.442,1.75253E-06
0.44,1.74746E-06
0.438,1.74209E-06
0.436,1.73871E-06
0.434,1.73379E-06
0.432,1.72857E-06
0.43,1.72519E-06
0.428,1.72028E-06
0.426,1.7149E-06
0.424,1.71198E-06
0.422,1.7063E-06
0.42,1.70123E-06
0.418,1.69755E-06
0.416,1.69248E-06
0.414,1.68741E-06
0.412,1.68403E-06
0.41,1.67866E-06
0.408,1.67359E-06
0.406,1.67021E-06
0.404,1.66468E-06
0.402,1.65977E-06
0.4,1.65623E-06
0.398,1.6504E-06
0.396,1.64564E-06
0.394,1.64195E-06
0.392,1.63596E-06
0.39,1.63105E-06
0.388,1.62828E-06
0.386,1.62122E-06
0.384,1.61692E-06
0.382,1.61431E-06
0.38,1.60663E-06
0.378,1.60217E-06
0.376,1.59972E-06
0.374,1.59204E-06
0.372,1.58743E-06
0.37,1.58513E-06
0.368,1.57729E-06
0.366,1.57238E-06
0.364,0.000001571
0.362,1.56209E-06
0.36,1.55718E-06
0.358,1.55625E-06
0.356,1.54719E-06
0.354,1.54136E-06
0.352,1.54028E-06
0.35,1.53137E-06
0.348,1.52615E-06
0.346,1.52477E-06
0.344,1.51602E-06
0.342,1.5111E-06
0.34,1.51018E-06
0.338,1.50035E-06
0.336,1.49544E-06
0.334,1.49559E-06
0.332,1.48453E-06
0.33,1.47946E-06
0.328,1.47931E-06
0.326,1.46902E-06
0.324,1.46364E-06
0.322,1.46441E-06
0.32,1.45259E-06
0.318,1.44737E-06
0.316,1.44921E-06
0.314,1.43569E-06
0.312,1.43093E-06
0.31,1.43416E-06
0.308,1.41926E-06
0.306,1.4145E-06
0.304,1.4165E-06
0.302,1.40206E-06
0.3,1.39868E-06
0.298,1.40006E-06
0.296,1.38747E-06
0.294,1.38225E-06
0.292,1.38302E-06
0.29,1.3715E-06
0.288,1.36781E-06
0.286,1.36535E-06
0.284,1.35491E-06
0.282,1.35076E-06
0.28,1.34585E-06
0.278,1.3394E-06
0.276,1.3351E-06
0.274,1.32942E-06
0.272,1.32235E-06
0.27,1.32051E-06
0.268,1.32235E-06
0.266,1.30745E-06
0.264,1.30438E-06
0.262,1.2944E-06
0.26,1.29332E-06
0.258,1.28887E-06
0.256,1.27873E-06
0.254,1.27812E-06
0.252,1.27459E-06
0.25,1.26107E-06
0.248,1.26553E-06
0.246,1.25984E-06
0.244,1.24356E-06
0.242,1.2537E-06
0.24,1.24525E-06
0.238,1.22943E-06
0.236,1.24003E-06
0.234,1.23266E-06
0.232,1.21623E-06
0.23,1.22621E-06
0.228,1.22176E-06
0.226,1.20164E-06
0.224,1.21423E-06
0.222,1.21024E-06
0.22,1.18828E-06
0.218,1.20225E-06
0.216,1.19764E-06
0.214,1.17829E-06
0.212,1.18996E-06
0.21,1.18674E-06
0.208,1.16923E-06
0.206,1.17891E-06
0.204,1.17722E-06
0.202,1.15817E-06
0.2,1.17046E-06
0.198,1.16631E-06
0.196,1.14712E-06
0.194,1.16063E-06
0.192,1.15618E-06
0.19,1.13852E-06
0.188,1.14927E-06
0.186,1.14773E-06
0.184,1.13099E-06
0.182,1.14036E-06
0.18,1.13928E-06
0.178,1.12316E-06
0.176,1.13483E-06
0.174,1.13038E-06
0.172,1.11532E-06
0.17,1.12623E-06
0.168,1.11978E-06
0.166,1.10903E-06
0.164,1.11609E-06
0.162,1.11287E-06
0.16,1.10288E-06
0.158,1.10903E-06
0.156,1.10442E-06
0.154,1.09659E-06
0.152,1.10166E-06
0.15,1.09582E-06
0.148,1.09044E-06
0.146,1.09474E-06
0.144,1.08753E-06
0.142,1.08338E-06
0.14,1.08599E-06
0.138,1.07969E-06
0.136,1.07632E-06
0.134,1.07862E-06
0.132,1.07186E-06
0.13,1.06894E-06
0.128,1.07048E-06
0.126,1.06403E-06
0.124,1.06096E-06
0.122,1.06203E-06
0.12,1.05558E-06
0.118,1.05236E-06
0.116,1.05051E-06
0.114,1.04806E-06
0.112,1.04452E-06
0.11,1.04483E-06
0.108,1.0393E-06
0.106,1.03623E-06
0.104,1.03669E-06
0.102,1.03039E-06
0.1,1.02732E-06
0.098,1.02748E-06
0.096,1.02164E-06
0.094,1.01857E-06
0.092,1.01842E-06
0.09,1.01273E-06
0.088,1.00966E-06
0.086,1.01012E-06
0.084,1.00352E-06
0.082,1.0006E-06
0.08,1.00106E-06
0.078,9.94149E-07
0.076,9.90771E-07
0.074,9.90617E-07
0.072,9.84628E-07
0.07,9.81402E-07
0.068,9.80634E-07
0.066,9.75259E-07
0.064,9.72188E-07
0.062,9.71112E-07
0.06,9.65276E-07
0.058,9.62512E-07
0.056,9.60976E-07
0.054,9.55294E-07
0.052,9.52222E-07
0.05,9.50379E-07
0.048,9.45311E-07
0.046,9.42239E-07
0.044,9.40243E-07
0.042,9.35328E-07
0.04,9.32103E-07
0.038,9.3026E-07
0.036,9.24885E-07
0.034,9.21506E-07
0.032,9.19817E-07
0.03,9.14441E-07
0.028,9.10909E-07
0.026,9.08912E-07
0.024,9.04151E-07
0.022,9.00465E-07
0.02,8.98315E-07
0.018,8.93708E-07
0.016,8.89868E-07
0.014,8.87565E-07
0.012,8.83111E-07
0.01,8.79271E-07
0.008,8.76353E-07
0.006,8.72207E-07
0.004,8.68367E-07
0.002,8.65449E-07
3.14419E-18,8.61456E-07
-0.002,8.58077E-07
-0.004,8.54391E-07
-0.006,8.50705E-07
-0.008,8.47327E-07
-0.01,8.43641E-07
-0.012,8.39801E-07
-0.014,8.36422E-07
-0.016,8.32429E-07
-0.018,8.28897E-07
-0.02,8.25518E-07
-0.022,8.21372E-07
-0.024,8.17993E-07
-0.026,8.1446E-07
-0.028,8.1016E-07
-0.03,8.07089E-07
-0.032,8.03403E-07
-0.034,8.00485E-07
-0.036,7.95877E-07
-0.038,7.92345E-07
-0.04,7.87584E-07
-0.042,7.85127E-07
-0.044,7.81287E-07
-0.046,7.7668E-07
-0.048,7.74222E-07
-0.05,7.70536E-07
-0.052,7.65315E-07
-0.054,7.63165E-07
-0.056,7.59325E-07
-0.058,7.54103E-07
-0.06,7.518E-07
-0.062,7.48267E-07
-0.064,7.43199E-07
-0.066,7.40742E-07
-0.068,7.36902E-07
-0.07,7.32141E-07
-0.072,7.29684E-07
-0.074,7.25845E-07
-0.076,7.20776E-07
-0.078,7.18626E-07
-0.08,7.1448E-07
-0.082,7.09719E-07
-0.084,7.07261E-07
-0.086,7.03268E-07
-0.088,6.98661E-07
-0.09,6.9605E-07
-0.092,6.92057E-07
-0.094,6.87449E-07
-0.096,6.84992E-07
-0.098,6.80999E-07
-0.1,6.76238E-07
-0.102,6.73781E-07
-0.104,6.69788E-07
-0.106,6.65027E-07
-0.108,6.62416E-07
-0.11,6.58576E-07
-0.112,6.53969E-07
-0.114,6.51205E-07
-0.116,6.47365E-07
-0.118,6.42758E-07
-0.12,6.3984E-07
-0.122,6.36154E-07
-0.124,6.317E-07
-0.126,6.28628E-07
-0.128,6.24789E-07
-0.13,6.20949E-07
-0.132,6.17724E-07
-0.134,6.13884E-07
-0.136,6.09891E-07
-0.138,6.06666E-07
-0.14,6.02366E-07
-0.142,5.98373E-07
-0.144,5.95301E-07
-0.146,5.91308E-07
-0.148,5.87008E-07
