E/V        I/A.1,E/V        I/A.2
0.36,1.9938E-06
0.362,1.99319E-06
0.364,1.99841E-06
0.366,2.0021E-06
0.368,2.00072E-06
0.37,2.00686E-06
0.372,2.00932E-06
0.374,2.00886E-06
0.376,2.01392E-06
0.378,2.01669E-06
0.38,2.01653E-06
0.382,2.02176E-06
0.384,2.02406E-06
0.386,2.02437E-06
0.388,2.03005E-06
0.39,2.03189E-06
0.392,2.03297E-06
0.394,2.0385E-06
0.396,2.04034E-06
0.398,2.04187E-06
0.4,2.04664E-06
0.402,2.04879E-06
0.404,2.0514E-06
0.406,2.05585E-06
0.408,2.05892E-06
0.41,2.06199E-06
0.412,2.06629E-06
0.414,2.06937E-06
0.416,2.07274E-06
0.418,2.07674E-06
0.42,2.07966E-06
0.422,2.08365E-06
0.424,2.08795E-06
0.426,2.09071E-06
0.428,2.09501E-06
0.43,2.09916E-06
0.432,2.10254E-06
0.434,2.10699E-06
0.436,2.11129E-06
0.438,2.11513E-06
0.44,2.11989E-06
0.442,2.12435E-06
0.444,2.12865E-06
0.446,2.1331E-06
0.448,2.13771E-06
0.45,2.14216E-06
0.452,2.14662E-06
0.454,2.15153E-06
0.456,2.15583E-06
0.458,2.16075E-06
0.46,2.16581E-06
0.462,2.17042E-06
0.464,2.17472E-06
0.466,2.17979E-06
0.468,2.18424E-06
0.47,2.1887E-06
0.472,2.19361E-06
0.474,2.19791E-06
0.476,2.20267E-06
0.478,2.20743E-06
0.48,2.21204E-06
0.482,2.21665E-06
0.484,2.22187E-06
0.486,2.22663E-06
0.488,2.2317E-06
0.49,2.23738E-06
0.492,2.24199E-06
0.494,2.24522E-06
0.496,2.25274E-06
0.498,2.25735E-06
0.5,2.26272E-06
0.502,2.26718E-06
0.504,2.27301E-06
0.506,2.27854E-06
0.508,2.28422E-06
0.51,2.28883E-06
0.512,2.29421E-06
0.514,2.3002E-06
0.516,2.30496E-06
0.518,2.31095E-06
0.52,2.31678E-06
0.522,2.32231E-06
0.524,0.000002328
0.526,2.33398E-06
0.528,2.33936E-06
0.53,2.34535E-06
0.532,2.35149E-06
0.534,2.35687E-06
0.536,2.36301E-06
0.538,0.000002369
0.54,2.37438E-06
0.542,2.38052E-06
0.544,2.38666E-06
0.546,2.39219E-06
0.548,2.39833E-06
0.55,2.40463E-06
0.552,2.41016E-06
0.554,2.41646E-06
0.556,2.42275E-06
0.558,2.42844E-06
0.56,2.43473E-06
0.562,2.44134E-06
0.564,2.44733E-06
0.566,2.45393E-06
0.568,0.000002461
0.57,2.46775E-06
0.572,2.47405E-06
0.574,2.48158E-06
0.576,2.48818E-06
0.578,2.49463E-06
0.58,2.50154E-06
0.582,2.50768E-06
0.584,2.51413E-06
0.586,2.52105E-06
0.588,2.5275E-06
0.59,2.53425E-06
0.592,2.54116E-06
0.594,2.54792E-06
0.596,2.55499E-06
0.598,2.56205E-06
0.6,2.57004E-06
0.598,2.55176E-06
0.596,2.53809E-06
0.594,2.52611E-06
0.592,2.51475E-06
0.59,2.50369E-06
0.588,2.4934E-06
0.586,2.48588E-06
0.584,2.47651E-06
0.582,2.46729E-06
0.58,2.45777E-06
0.578,2.44794E-06
0.576,2.43903E-06
0.574,2.43013E-06
0.572,2.4203E-06
0.57,2.41185E-06
0.568,2.4031E-06
0.566,2.39419E-06
0.564,2.38712E-06
0.562,2.3796E-06
0.56,2.37038E-06
0.558,2.36424E-06
0.556,2.35687E-06
0.554,2.34827E-06
0.552,2.34197E-06
0.55,2.3346E-06
0.548,0.000002326
0.546,2.31986E-06
0.544,2.31279E-06
0.542,2.3048E-06
0.54,2.29835E-06
0.538,2.29144E-06
0.536,2.28392E-06
0.534,2.27777E-06
0.532,2.27086E-06
0.53,2.26364E-06
0.528,2.25735E-06
0.526,2.25013E-06
0.524,2.24337E-06
0.522,2.23677E-06
0.52,2.23032E-06
0.518,2.22417E-06
0.516,2.21819E-06
0.514,2.21127E-06
0.512,2.20452E-06
0.51,2.19837E-06
0.508,2.19192E-06
0.506,2.18578E-06
0.504,2.17994E-06
0.502,2.1738E-06
0.5,2.16781E-06
0.498,2.16213E-06
0.496,2.15583E-06
0.494,2.14984E-06
0.492,2.14401E-06
0.49,2.13786E-06
0.488,2.13187E-06
0.486,2.12573E-06
0.484,2.11989E-06
0.482,2.1139E-06
0.48,2.10761E-06
0.478,2.10208E-06
0.476,2.09594E-06
0.474,2.08979E-06
0.472,2.08411E-06
0.47,2.07827E-06
0.468,2.07228E-06
0.466,2.06629E-06
0.464,2.06046E-06
0.462,2.05478E-06
0.46,2.04863E-06
0.458,2.0428E-06
0.456,2.03757E-06
0.454,2.03143E-06
0.452,2.02529E-06
0.45,2.02022E-06
0.448,2.01377E-06
0.446,2.00793E-06
0.444,2.00302E-06
0.442,1.99672E-06
0.44,1.99058E-06
0.438,1.98566E-06
0.436,1.97937E-06
0.434,1.97338E-06
0.432,1.96816E-06
0.43,1.96217E-06
0.428,1.95618E-06
0.426,1.95126E-06
0.424,1.9445E-06
0.422,1.93898E-06
0.42,1.9336E-06
0.418,1.92669E-06
0.416,1.92101E-06
0.414,1.91579E-06
0.412,1.90872E-06
0.41,1.90319E-06
0.408,1.89797E-06
0.406,1.89091E-06
0.404,1.88522E-06
0.402,1.88015E-06
0.4,1.87294E-06
0.398,1.86741E-06
0.396,1.86249E-06
0.394,1.85466E-06
0.392,1.84913E-06
0.39,1.84422E-06
0.388,1.83654E-06
0.386,1.83039E-06
0.384,1.82533E-06
0.382,1.81795E-06
0.38,1.81197E-06
0.378,1.80705E-06
0.376,1.79983E-06
0.374,1.79384E-06
0.372,1.78801E-06
0.37,1.78186E-06
0.368,1.77511E-06
0.366,1.77019E-06
0.364,1.76236E-06
0.362,1.75652E-06
0.36,1.75207E-06
0.358,1.74485E-06
0.356,1.73917E-06
0.354,1.73379E-06
0.352,1.7255E-06
0.35,1.71966E-06
0.348,1.71552E-06
0.346,1.70646E-06
0.344,1.69924E-06
0.342,1.69509E-06
0.34,1.68649E-06
0.338,1.68004E-06
0.336,1.67482E-06
0.334,1.66699E-06
0.332,1.66007E-06
0.33,1.65378E-06
0.328,1.64702E-06
0.326,1.64057E-06
0.324,1.63381E-06
0.322,1.6289E-06
0.32,1.62168E-06
0.318,1.61262E-06
0.316,1.60862E-06
0.314,1.60279E-06
0.312,1.59204E-06
0.31,1.58789E-06
0.308,1.58328E-06
0.306,1.57023E-06
0.304,1.56685E-06
0.302,1.5624E-06
0.3,1.54965E-06
0.298,1.54673E-06
0.296,1.54259E-06
0.294,1.52876E-06
0.292,1.52677E-06
0.29,1.52293E-06
0.288,1.50711E-06
0.286,1.50803E-06
0.284,1.50235E-06
0.282,1.48714E-06
0.28,1.48868E-06
0.278,1.48146E-06
0.276,1.46718E-06
0.274,1.46917E-06
0.272,1.46211E-06
0.27,1.44859E-06
0.268,1.45044E-06
0.266,1.4426E-06
0.264,1.4297E-06
0.262,1.42786E-06
0.26,1.42433E-06
0.258,1.41112E-06
0.256,1.42924E-06
0.254,1.40728E-06
0.252,1.39515E-06
0.25,1.39914E-06
0.248,1.38947E-06
0.246,1.38117E-06
0.244,1.38133E-06
0.242,1.3738E-06
0.24,1.36674E-06
0.238,1.36489E-06
0.236,1.35737E-06
0.234,1.35215E-06
0.232,1.34877E-06
0.23,1.3417E-06
0.228,1.3374E-06
0.226,1.33448E-06
0.224,1.3268E-06
0.222,1.32465E-06
0.22,1.32143E-06
0.218,1.31406E-06
0.216,1.3116E-06
0.214,1.30807E-06
0.212,1.30039E-06
0.21,1.29732E-06
0.208,1.29363E-06
0.206,1.28657E-06
0.204,1.28396E-06
0.202,1.2815E-06
0.2,1.27505E-06
0.198,1.27121E-06
0.196,1.26875E-06
0.194,1.26353E-06
0.192,1.25861E-06
0.19,1.25693E-06
0.188,1.25186E-06
0.186,1.2471E-06
0.184,1.24694E-06
0.182,1.24003E-06
0.18,1.23589E-06
0.178,1.23619E-06
0.176,1.23005E-06
0.174,1.22421E-06
0.172,1.22483E-06
0.17,1.2193E-06
0.168,1.21408E-06
0.166,1.21484E-06
0.164,1.20763E-06
0.162,1.20409E-06
0.16,1.20455E-06
0.158,1.19641E-06
0.156,1.1938E-06
0.154,1.1938E-06
0.152,1.18705E-06
0.15,1.18382E-06
0.148,1.18459E-06
0.146,1.17553E-06
0.144,1.17338E-06
0.142,1.17461E-06
0.14,1.16462E-06
0.138,1.16309E-06
0.136,1.1637E-06
0.134,1.15572E-06
0.132,1.15249E-06
0.13,1.1528E-06
0.128,1.14589E-06
0.126,1.14297E-06
0.124,1.1422E-06
0.122,1.13575E-06
0.12,1.13314E-06
0.118,1.13145E-06
0.116,1.12469E-06
0.114,1.12254E-06
0.112,1.11993E-06
0.11,1.11502E-06
0.108,1.11179E-06
0.106,1.10964E-06
0.104,1.10396E-06
0.102,1.10089E-06
0.1,1.09828E-06
0.098,1.09275E-06
0.096,1.08998E-06
0.094,1.08737E-06
0.092,1.08184E-06
0.09,1.07862E-06
0.088,1.07632E-06
0.086,1.07125E-06
0.084,1.0671E-06
0.082,1.06495E-06
0.08,1.05988E-06
0.078,1.05558E-06
0.076,1.05328E-06
0.074,1.04821E-06
0.072,1.04376E-06
0.07,1.04115E-06
0.068,1.03608E-06
0.066,1.03178E-06
0.064,1.02886E-06
0.062,1.02425E-06
0.06,1.0198E-06
0.058,1.01627E-06
0.056,1.01212E-06
0.054,1.00813E-06
0.052,1.00429E-06
0.05,1.00014E-06
0.048,9.963E-07
0.046,9.91692E-07
0.044,9.87853E-07
0.042,9.84167E-07
0.04,9.79713E-07
0.038,9.76027E-07
0.036,9.72188E-07
0.034,9.67734E-07
0.032,9.64048E-07
0.03,9.60208E-07
0.028,9.55447E-07
0.026,9.52068E-07
0.024,9.48075E-07
0.022,9.43468E-07
0.02,9.39936E-07
0.018,9.35789E-07
0.016,9.30721E-07
0.014,9.27496E-07
0.012,9.23349E-07
0.01,9.17974E-07
0.008,9.14902E-07
0.006,9.10602E-07
0.004,9.05534E-07
0.002,9.02462E-07
3.14419E-18,8.98162E-07
-0.002,8.93094E-07
-0.004,8.89868E-07
-0.006,8.85875E-07
-0.008,8.80654E-07
-0.01,8.77428E-07
-0.012,8.73282E-07
-0.014,8.6806E-07
-0.016,8.64988E-07
-0.018,8.60535E-07
-0.02,8.55774E-07
-0.022,8.52088E-07
-0.024,8.47787E-07
-0.026,8.43487E-07
-0.028,8.39801E-07
-0.03,8.35501E-07
-0.032,8.30894E-07
-0.034,8.27361E-07
-0.036,8.226E-07
-0.038,8.18454E-07
-0.04,8.1446E-07
-0.042,8.10007E-07
-0.044,8.05706E-07
-0.046,8.01713E-07
-0.048,7.97259E-07
-0.05,7.92806E-07
-0.052,7.88813E-07
-0.054,7.84359E-07
-0.056,7.80366E-07
-0.058,7.76219E-07
-0.06,7.71765E-07
-0.062,7.67618E-07
-0.064,7.63472E-07
-0.066,7.59018E-07
-0.068,7.54718E-07
-0.07,7.50725E-07
-0.072,7.46424E-07
-0.074,7.42124E-07
-0.076,7.37977E-07
-0.078,7.33677E-07
-0.08,7.29531E-07
-0.082,7.2523E-07
-0.084,7.21084E-07
-0.086,7.16783E-07
-0.088,7.12483E-07
-0.09,7.08336E-07
-0.092,7.0419E-07
-0.094,7.00197E-07
-0.096,6.95743E-07
-0.098,6.91596E-07
-0.1,6.87603E-07
-0.102,6.83149E-07
-0.104,6.78695E-07
-0.106,6.74856E-07
-0.108,6.70248E-07
-0.11,6.65948E-07
-0.112,6.61955E-07
-0.114,6.57501E-07
-0.116,6.53047E-07
-0.118,6.49362E-07
-0.12,6.44601E-07
-0.122,6.403E-07
-0.124,6.36154E-07
-0.126,6.317E-07
-0.128,6.27246E-07
-0.13,6.23406E-07
-0.132,6.18953E-07
-0.134,6.14499E-07
-0.136,6.10659E-07
-0.138,6.06052E-07
-0.14,6.01598E-07
-0.142,5.97451E-07
-0.144,5.92998E-07
-0.146,5.88697E-07
-0.148,5.84704E-07
