E/V        I/A.1,E/V        I/A.2
0.27,1.70323E-06
0.272,1.70216E-06
0.274,1.70707E-06
0.276,1.71767E-06
0.278,1.71429E-06
0.28,1.7212E-06
0.282,1.73026E-06
0.284,1.72796E-06
0.286,1.73302E-06
0.288,1.74331E-06
0.29,1.74147E-06
0.292,1.74562E-06
0.294,1.75683E-06
0.296,1.75407E-06
0.298,1.75837E-06
0.3,1.76727E-06
0.302,1.76574E-06
0.304,1.77034E-06
0.306,1.77956E-06
0.308,1.77802E-06
0.31,1.78079E-06
0.312,1.78985E-06
0.314,1.78816E-06
0.316,1.79215E-06
0.318,1.79845E-06
0.32,1.79814E-06
0.322,1.79968E-06
0.324,1.80736E-06
0.326,1.80705E-06
0.328,1.81135E-06
0.33,1.81534E-06
0.332,1.81534E-06
0.334,1.8201E-06
0.336,1.82287E-06
0.338,1.82425E-06
0.34,1.82855E-06
0.342,1.83101E-06
0.344,1.83285E-06
0.346,1.83592E-06
0.348,1.83731E-06
0.35,1.84084E-06
0.352,1.84283E-06
0.354,1.8433E-06
0.356,1.84821E-06
0.358,1.85005E-06
0.36,1.84959E-06
0.362,1.85574E-06
0.364,1.85696E-06
0.366,1.85558E-06
0.368,1.86234E-06
0.37,1.86372E-06
0.372,1.86234E-06
0.374,1.8691E-06
0.376,1.87063E-06
0.378,1.86925E-06
0.38,1.87509E-06
0.382,1.87785E-06
0.384,1.87632E-06
0.386,1.88215E-06
0.388,1.88507E-06
0.39,1.88353E-06
0.392,1.88983E-06
0.394,1.89213E-06
0.396,1.89183E-06
0.398,1.89782E-06
0.4,1.90012E-06
0.402,1.89997E-06
0.404,1.90596E-06
0.406,1.90857E-06
0.408,1.90872E-06
0.41,1.91456E-06
0.412,1.91671E-06
0.414,1.91778E-06
0.416,1.92316E-06
0.418,1.92623E-06
0.42,1.92684E-06
0.422,1.93237E-06
0.424,1.93529E-06
0.426,1.93698E-06
0.428,1.94205E-06
0.43,1.94543E-06
0.432,1.94696E-06
0.434,1.95218E-06
0.436,1.95541E-06
0.438,1.95787E-06
0.44,1.96263E-06
0.442,1.96616E-06
0.444,1.96892E-06
0.446,1.97369E-06
0.448,1.97722E-06
0.45,1.98029E-06
0.452,1.98505E-06
0.454,1.98858E-06
0.456,1.99181E-06
0.458,1.99642E-06
0.46,1.99964E-06
0.462,2.00363E-06
0.464,2.00824E-06
0.466,2.01162E-06
0.468,2.01561E-06
0.47,2.02022E-06
0.472,2.02391E-06
0.474,2.0279E-06
0.476,2.03251E-06
0.478,2.03604E-06
0.48,2.04019E-06
0.482,2.04479E-06
0.484,2.04863E-06
0.486,2.05309E-06
0.488,2.05769E-06
0.49,2.06199E-06
0.492,2.0666E-06
0.494,2.07167E-06
0.496,2.07597E-06
0.498,2.08058E-06
0.5,2.08534E-06
0.502,2.08948E-06
0.504,2.09425E-06
0.506,2.09901E-06
0.508,2.10315E-06
0.51,2.10761E-06
0.512,2.11237E-06
0.514,2.11651E-06
0.516,2.12112E-06
0.518,2.12619E-06
0.52,2.13018E-06
0.522,2.13479E-06
0.524,2.14001E-06
0.526,2.14416E-06
0.528,2.14892E-06
0.53,2.15414E-06
0.532,2.1586E-06
0.534,2.16366E-06
0.536,2.16904E-06
0.538,2.17319E-06
0.54,2.17779E-06
0.542,2.18348E-06
0.544,2.18762E-06
0.546,2.19254E-06
0.548,2.19807E-06
0.55,2.20237E-06
0.552,2.20697E-06
0.554,2.21281E-06
0.556,2.21742E-06
0.558,2.22295E-06
0.56,2.22878E-06
0.562,2.23324E-06
0.564,2.23861E-06
0.566,2.2446E-06
0.568,2.2489E-06
0.57,2.25443E-06
0.572,2.26057E-06
0.574,2.26487E-06
0.576,2.27025E-06
0.578,2.27655E-06
0.58,0.000002281
0.582,2.28668E-06
0.584,2.29313E-06
0.586,2.29789E-06
0.588,2.30373E-06
0.59,2.31003E-06
0.592,2.31509E-06
0.594,2.32108E-06
0.596,2.32738E-06
0.598,2.33276E-06
0.6,2.3389E-06
0.598,2.32369E-06
0.596,2.31218E-06
0.594,2.30235E-06
0.592,2.29375E-06
0.59,2.28407E-06
0.588,2.27562E-06
0.586,2.26795E-06
0.584,2.25965E-06
0.582,2.25167E-06
0.58,2.24399E-06
0.578,2.23661E-06
0.576,2.22955E-06
0.574,2.22279E-06
0.572,2.21557E-06
0.57,2.20851E-06
0.568,2.20144E-06
0.566,2.19515E-06
0.564,2.18854E-06
0.562,2.18179E-06
0.56,2.1758E-06
0.558,2.16935E-06
0.556,2.16274E-06
0.554,2.15675E-06
0.552,2.15061E-06
0.55,2.14401E-06
0.548,2.13863E-06
0.546,2.13249E-06
0.544,2.12542E-06
0.542,2.12066E-06
0.54,2.11483E-06
0.538,2.10791E-06
0.536,2.10331E-06
0.534,2.09762E-06
0.532,2.09071E-06
0.53,2.08672E-06
0.528,2.08119E-06
0.526,2.07413E-06
0.524,2.06983E-06
0.522,2.06445E-06
0.52,2.05739E-06
0.518,2.05339E-06
0.516,2.04817E-06
0.514,2.04111E-06
0.512,2.03742E-06
0.51,2.03235E-06
0.508,2.02575E-06
0.506,2.0216E-06
0.504,2.01638E-06
0.502,2.00993E-06
0.5,2.00578E-06
0.498,2.00102E-06
0.496,1.99473E-06
0.494,1.99089E-06
0.492,1.98566E-06
0.49,1.97937E-06
0.488,1.97537E-06
0.486,1.96985E-06
0.484,1.96416E-06
0.482,1.96032E-06
0.48,1.95556E-06
0.478,1.94988E-06
0.476,1.9465E-06
0.474,1.94113E-06
0.472,1.9356E-06
0.47,1.9316E-06
0.468,1.92638E-06
0.466,1.92101E-06
0.464,1.91686E-06
0.462,1.91164E-06
0.46,1.90657E-06
0.458,1.90227E-06
0.456,1.89689E-06
0.454,1.89198E-06
0.452,1.88753E-06
0.45,1.88215E-06
0.448,1.87739E-06
0.446,1.87294E-06
0.444,1.86756E-06
0.442,1.86295E-06
0.44,1.85789E-06
0.438,1.85251E-06
0.436,1.84821E-06
0.434,1.8433E-06
0.432,1.83761E-06
0.43,1.83285E-06
0.428,1.8284E-06
0.426,1.82241E-06
0.424,1.81749E-06
0.422,1.81319E-06
0.42,1.80705E-06
0.418,1.80244E-06
0.416,1.79814E-06
0.414,1.79215E-06
0.412,1.78724E-06
0.41,1.78325E-06
0.408,1.77695E-06
0.406,1.77188E-06
0.404,1.76773E-06
0.402,1.76205E-06
0.4,1.75652E-06
0.398,1.75268E-06
0.396,1.74608E-06
0.394,1.7407E-06
0.392,1.7364E-06
0.39,1.73041E-06
0.388,1.72519E-06
0.386,1.72151E-06
0.384,1.71475E-06
0.382,1.70953E-06
0.38,1.70599E-06
0.378,1.69893E-06
0.376,1.69371E-06
0.374,1.69048E-06
0.372,1.6828E-06
0.37,1.67774E-06
0.368,1.67482E-06
0.366,1.66652E-06
0.364,1.66115E-06
0.362,1.65931E-06
0.36,1.64978E-06
0.358,1.64456E-06
0.356,1.64272E-06
0.354,1.63304E-06
0.352,1.62813E-06
0.35,1.62598E-06
0.348,1.61661E-06
0.346,1.61139E-06
0.344,1.60939E-06
0.342,1.59956E-06
0.34,1.5945E-06
0.338,1.59235E-06
0.336,1.58267E-06
0.334,1.57729E-06
0.332,1.57361E-06
0.33,1.56501E-06
0.328,1.55994E-06
0.326,1.5561E-06
0.324,1.54704E-06
0.322,1.54259E-06
0.32,1.53813E-06
0.318,1.52907E-06
0.316,1.52492E-06
0.314,1.51924E-06
0.312,1.51141E-06
0.31,1.50695E-06
0.308,1.50096E-06
0.306,1.49298E-06
0.304,1.48883E-06
0.302,1.48254E-06
0.3,1.47624E-06
0.298,1.47086E-06
0.296,1.46334E-06
0.294,1.45873E-06
0.292,1.45167E-06
0.29,1.44752E-06
0.288,1.44153E-06
0.286,1.43462E-06
0.284,1.4231E-06
0.282,1.42187E-06
0.28,1.41772E-06
0.278,1.40421E-06
0.276,1.40805E-06
0.274,1.40114E-06
0.272,1.38424E-06
0.27,1.39085E-06
0.268,1.3844E-06
0.266,1.36535E-06
0.264,1.37319E-06
0.262,1.36827E-06
0.26,1.35076E-06
0.258,1.35798E-06
0.256,1.35245E-06
0.254,1.33433E-06
0.252,1.34293E-06
0.25,1.33817E-06
0.248,1.31744E-06
0.246,1.32711E-06
0.244,1.32128E-06
0.242,1.30377E-06
0.24,1.31191E-06
0.238,1.30669E-06
0.236,1.29087E-06
0.234,1.29839E-06
0.232,1.29378E-06
0.23,1.27873E-06
0.228,1.28518E-06
0.226,1.27996E-06
0.224,1.26491E-06
0.222,1.27367E-06
0.22,1.26737E-06
0.218,1.25385E-06
0.216,1.26077E-06
0.214,1.25646E-06
0.212,1.24387E-06
0.21,1.24925E-06
0.208,1.24571E-06
0.206,1.23235E-06
0.204,1.23804E-06
0.202,1.23573E-06
0.2,1.22406E-06
0.198,1.22698E-06
0.196,1.22176E-06
0.194,0.000001215
0.192,1.21592E-06
0.19,1.21193E-06
0.188,1.20609E-06
0.186,1.20701E-06
0.184,1.20164E-06
0.182,1.19688E-06
0.18,1.19856E-06
0.178,1.19104E-06
0.176,1.18781E-06
0.174,1.18874E-06
0.172,1.18106E-06
0.17,1.17891E-06
0.168,1.17967E-06
0.166,1.17276E-06
0.164,1.16969E-06
0.162,1.17061E-06
0.16,1.16386E-06
0.158,1.16109E-06
0.156,1.16094E-06
0.154,1.15587E-06
0.152,1.1508E-06
0.15,1.15111E-06
0.148,1.14589E-06
0.146,1.14328E-06
0.144,1.1442E-06
0.142,1.13821E-06
0.14,1.13514E-06
0.138,1.13421E-06
0.136,1.12945E-06
0.134,0.000001127
0.132,1.12654E-06
0.13,1.11993E-06
0.128,1.11717E-06
0.126,1.11717E-06
0.124,1.11148E-06
0.122,1.10872E-06
0.12,1.10857E-06
0.118,1.10519E-06
0.116,1.09966E-06
0.114,1.09997E-06
0.112,1.09336E-06
0.11,1.08753E-06
0.108,1.09106E-06
0.106,1.08461E-06
0.104,1.08108E-06
0.102,1.08031E-06
0.1,1.08108E-06
0.098,1.07217E-06
0.096,1.07155E-06
0.094,1.06603E-06
0.092,1.06234E-06
0.09,1.06219E-06
0.088,1.0562E-06
0.086,1.05266E-06
0.084,1.05205E-06
0.082,1.04591E-06
0.08,1.04268E-06
0.078,1.04207E-06
0.076,1.03577E-06
0.074,1.03285E-06
0.072,1.03193E-06
0.07,1.02609E-06
0.068,1.02287E-06
0.066,1.02103E-06
0.064,1.01534E-06
0.062,1.01258E-06
0.06,1.01043E-06
0.058,1.00475E-06
0.056,1.00167E-06
0.054,9.99678E-07
0.052,9.93996E-07
0.05,9.90771E-07
0.048,9.88467E-07
0.046,9.83706E-07
0.044,9.80327E-07
0.042,9.77716E-07
0.04,9.72955E-07
0.038,9.69577E-07
0.036,9.66351E-07
0.034,9.61898E-07
0.032,9.58365E-07
0.03,9.54987E-07
0.028,9.50993E-07
0.026,9.47307E-07
0.024,9.43468E-07
0.022,9.39782E-07
0.02,9.3625E-07
0.018,9.3241E-07
0.016,9.28724E-07
0.014,9.25038E-07
0.012,9.20892E-07
0.01,9.17359E-07
0.008,9.1352E-07
0.006,9.0922E-07
0.004,9.05994E-07
0.002,9.02155E-07
3.14419E-18,8.9724E-07
-0.002,8.94476E-07
-0.004,8.90483E-07
-0.006,8.85722E-07
-0.008,8.82804E-07
-0.01,8.78811E-07
-0.012,8.74357E-07
-0.014,8.70978E-07
-0.016,8.66831E-07
-0.018,8.62224E-07
-0.02,8.5946E-07
-0.022,8.55466E-07
-0.024,8.50398E-07
-0.026,8.47634E-07
-0.028,8.43794E-07
-0.03,8.38419E-07
-0.032,8.35962E-07
-0.034,8.31815E-07
-0.036,8.26747E-07
-0.038,8.24136E-07
-0.04,8.20297E-07
-0.042,8.14921E-07
-0.044,8.1231E-07
-0.046,8.08471E-07
-0.048,8.03096E-07
-0.05,8.00331E-07
-0.052,7.96492E-07
-0.054,7.91423E-07
-0.056,7.88505E-07
-0.058,7.84512E-07
-0.06,7.79905E-07
-0.062,7.76987E-07
-0.064,7.7284E-07
-0.066,7.68233E-07
-0.068,7.65161E-07
-0.07,7.61168E-07
-0.072,7.56407E-07
-0.074,7.53182E-07
-0.076,7.49189E-07
-0.078,7.44581E-07
-0.08,7.41356E-07
-0.082,7.3721E-07
-0.084,7.32909E-07
-0.086,7.29684E-07
-0.088,7.25384E-07
-0.09,7.21237E-07
-0.092,7.17705E-07
-0.094,7.13405E-07
-0.096,7.09258E-07
-0.098,7.05879E-07
-0.1,7.01425E-07
-0.102,6.97432E-07
-0.104,6.93746E-07
-0.106,6.896E-07
-0.108,6.85607E-07
-0.11,6.81767E-07
-0.112,6.77467E-07
-0.114,6.73781E-07
-0.116,6.69941E-07
-0.118,6.65487E-07
-0.12,6.61648E-07
-0.122,6.57808E-07
-0.124,6.53508E-07
-0.126,6.49822E-07
-0.128,6.45829E-07
-0.13,6.41529E-07
-0.132,6.37689E-07
-0.134,6.34004E-07
-0.136,6.2955E-07
-0.138,6.2571E-07
-0.14,6.22178E-07
-0.142,6.17878E-07
-0.144,6.13731E-07
-0.146,6.10199E-07
-0.148,6.05745E-07
