E/V        I/A.1,E/V        I/A.2
0.194,1.10273E-06
0.196,1.10811E-06
0.198,1.1187E-06
0.2,1.11517E-06
0.202,1.12408E-06
0.204,1.12823E-06
0.206,1.12684E-06
0.208,1.13882E-06
0.21,1.1422E-06
0.212,1.13898E-06
0.214,1.15034E-06
0.216,1.15341E-06
0.218,1.14573E-06
0.22,1.15694E-06
0.222,1.1657E-06
0.224,1.17077E-06
0.226,1.16923E-06
0.228,1.1809E-06
0.23,1.17568E-06
0.232,1.17952E-06
0.234,1.18597E-06
0.236,1.19181E-06
0.238,1.19058E-06
0.24,1.19549E-06
0.242,1.1978E-06
0.244,1.20348E-06
0.246,1.19488E-06
0.248,1.21131E-06
0.25,1.21484E-06
0.252,1.21254E-06
0.254,1.22099E-06
0.256,1.22575E-06
0.258,1.22222E-06
0.26,1.23158E-06
0.262,1.23573E-06
0.264,1.23189E-06
0.266,1.24218E-06
0.268,1.24771E-06
0.27,1.23773E-06
0.272,1.24372E-06
0.274,1.2557E-06
0.276,1.2494E-06
0.278,1.25554E-06
0.28,1.26414E-06
0.282,1.25908E-06
0.284,1.26967E-06
0.286,1.27336E-06
0.288,1.26906E-06
0.29,1.27904E-06
0.292,1.28073E-06
0.294,1.27413E-06
0.296,1.29041E-06
0.298,1.28795E-06
0.3,1.2815E-06
0.302,1.29686E-06
0.304,1.29578E-06
0.306,1.2921E-06
0.308,1.30085E-06
0.31,1.30377E-06
0.312,1.29947E-06
0.314,1.30776E-06
0.316,1.31083E-06
0.318,1.30622E-06
0.32,1.32343E-06
0.322,1.31667E-06
0.324,1.31268E-06
0.326,1.32235E-06
0.328,1.32281E-06
0.33,1.31989E-06
0.332,1.32665E-06
0.334,1.32895E-06
0.336,1.32619E-06
0.338,1.33187E-06
0.34,1.33264E-06
0.342,1.33157E-06
0.344,1.33802E-06
0.346,1.33909E-06
0.348,1.33786E-06
0.35,1.34308E-06
0.352,1.3437E-06
0.354,1.34308E-06
0.356,1.34769E-06
0.358,0.000001348
0.36,1.34831E-06
0.362,1.35291E-06
0.364,1.35307E-06
0.366,1.35307E-06
0.368,1.35783E-06
0.37,1.35568E-06
0.372,1.35829E-06
0.374,1.36167E-06
0.376,1.36167E-06
0.378,1.36274E-06
0.38,1.36658E-06
0.382,1.36551E-06
0.384,1.3672E-06
0.386,1.37027E-06
0.388,1.37104E-06
0.39,1.36796E-06
0.392,1.37365E-06
0.394,1.37472E-06
0.396,1.37656E-06
0.398,1.38086E-06
0.4,1.37994E-06
0.402,1.38148E-06
0.404,1.38547E-06
0.406,1.38486E-06
0.408,1.38409E-06
0.41,1.39039E-06
0.412,1.39023E-06
0.414,1.39208E-06
0.416,1.39469E-06
0.418,1.39576E-06
0.42,1.3973E-06
0.422,1.40129E-06
0.424,1.4016E-06
0.426,1.4039E-06
0.428,1.40513E-06
0.43,1.40713E-06
0.432,1.40912E-06
0.434,1.41235E-06
0.436,1.41296E-06
0.438,1.41527E-06
0.44,1.41834E-06
0.442,1.41957E-06
0.444,1.42172E-06
0.446,1.42556E-06
0.448,1.42648E-06
0.45,1.42847E-06
0.452,1.4317E-06
0.454,1.43354E-06
0.456,1.43585E-06
0.458,1.43953E-06
0.46,1.4403E-06
0.462,1.44276E-06
0.464,1.44675E-06
0.466,1.44783E-06
0.468,1.45044E-06
0.47,1.45274E-06
0.472,1.4552E-06
0.474,1.45812E-06
0.476,1.46057E-06
0.478,1.46364E-06
0.48,1.4661E-06
0.482,1.46979E-06
0.484,1.47117E-06
0.486,1.4744E-06
0.488,1.47777E-06
0.49,1.47962E-06
0.492,1.48376E-06
0.494,1.48515E-06
0.496,1.48699E-06
0.498,1.49052E-06
0.5,1.49467E-06
0.502,1.49651E-06
0.504,1.49912E-06
0.506,1.50219E-06
0.508,1.50496E-06
0.51,1.50788E-06
0.512,1.51079E-06
0.514,1.5134E-06
0.516,1.51648E-06
0.518,1.51955E-06
0.52,1.52185E-06
0.522,1.52523E-06
0.524,1.52846E-06
0.526,1.53107E-06
0.528,1.53414E-06
0.53,1.53752E-06
0.532,1.53982E-06
0.534,1.54274E-06
0.536,1.54642E-06
0.538,1.54904E-06
0.54,1.55226E-06
0.542,1.55549E-06
0.544,1.5584E-06
0.546,1.56163E-06
0.548,1.56439E-06
0.55,1.56793E-06
0.552,1.57115E-06
0.554,1.57376E-06
0.556,1.57729E-06
0.558,1.58067E-06
0.56,1.58313E-06
0.562,1.58697E-06
0.564,1.59035E-06
0.566,1.59296E-06
0.568,1.5968E-06
0.57,1.60018E-06
0.572,1.60263E-06
0.574,1.60694E-06
0.576,1.61031E-06
0.578,1.61262E-06
0.58,1.61707E-06
0.582,1.6206E-06
0.584,1.62291E-06
0.586,1.62767E-06
0.588,1.6312E-06
0.59,1.6335E-06
0.592,1.63811E-06
0.594,1.64164E-06
0.596,1.6441E-06
0.598,1.64902E-06
0.6,1.6527E-06
0.598,1.63965E-06
0.596,1.63412E-06
0.594,1.62751E-06
0.592,1.62014E-06
0.59,1.61554E-06
0.588,1.61001E-06
0.586,1.60371E-06
0.584,1.59941E-06
0.582,1.59434E-06
0.58,1.58835E-06
0.578,1.58467E-06
0.576,1.57975E-06
0.574,1.57438E-06
0.572,1.57084E-06
0.57,1.56608E-06
0.568,1.56101E-06
0.566,1.55748E-06
0.564,1.55318E-06
0.562,1.54827E-06
0.56,1.54489E-06
0.558,1.54059E-06
0.556,1.53598E-06
0.554,1.5326E-06
0.552,1.5283E-06
0.55,0.000001524
0.548,1.52062E-06
0.546,1.51648E-06
0.544,1.51233E-06
0.542,1.50895E-06
0.54,1.5048E-06
0.538,1.50081E-06
0.536,1.49697E-06
0.534,1.49344E-06
0.532,1.48945E-06
0.53,1.48637E-06
0.528,1.48238E-06
0.526,1.4787E-06
0.524,1.47532E-06
0.522,1.47132E-06
0.52,1.46779E-06
0.518,1.46411E-06
0.516,1.46042E-06
0.514,1.45704E-06
0.512,1.45382E-06
0.51,1.44982E-06
0.508,1.44644E-06
0.506,1.44337E-06
0.504,1.43923E-06
0.502,0.000001436
0.5,1.43278E-06
0.498,1.42894E-06
0.496,1.4254E-06
0.494,1.42233E-06
0.492,1.41849E-06
0.49,1.41496E-06
0.488,1.4122E-06
0.486,1.40851E-06
0.484,1.40498E-06
0.482,1.40237E-06
0.48,1.39837E-06
0.478,1.39484E-06
0.476,1.39208E-06
0.474,1.38808E-06
0.472,1.3847E-06
0.47,1.38194E-06
0.468,1.37795E-06
0.466,1.37472E-06
0.464,1.37211E-06
0.462,1.36796E-06
0.46,1.36459E-06
0.458,1.36213E-06
0.456,1.35798E-06
0.454,1.3546E-06
0.452,1.35199E-06
0.45,1.34769E-06
0.448,1.34447E-06
0.446,1.34201E-06
0.444,1.33771E-06
0.442,1.33448E-06
0.44,1.33218E-06
0.438,1.32757E-06
0.436,1.32435E-06
0.434,1.32204E-06
0.432,1.31759E-06
0.43,1.31436E-06
0.428,1.31191E-06
0.426,1.30745E-06
0.424,1.30423E-06
0.422,1.30177E-06
0.42,1.29732E-06
0.418,1.29409E-06
0.416,1.29179E-06
0.414,1.28718E-06
0.412,1.2838E-06
0.41,1.28058E-06
0.408,1.27674E-06
0.406,1.27351E-06
0.404,1.27044E-06
0.402,1.26629E-06
0.4,1.26292E-06
0.398,1.25984E-06
0.396,1.25585E-06
0.394,1.25293E-06
0.392,1.24894E-06
0.39,1.24525E-06
0.388,1.24203E-06
0.386,1.23819E-06
0.384,1.23481E-06
0.382,1.23143E-06
0.38,1.22713E-06
0.378,1.22391E-06
0.376,1.22053E-06
0.374,1.21577E-06
0.372,1.21331E-06
0.37,1.20947E-06
0.368,1.20655E-06
0.366,1.20194E-06
0.364,1.1981E-06
0.362,1.19258E-06
0.36,1.19089E-06
0.358,1.1872E-06
0.356,1.1806E-06
0.354,1.17967E-06
0.352,1.17614E-06
0.35,1.16831E-06
0.348,1.16862E-06
0.346,1.16462E-06
0.344,1.15602E-06
0.342,1.1571E-06
0.34,1.15295E-06
0.338,1.14466E-06
0.336,1.14558E-06
0.334,1.14189E-06
0.332,1.13191E-06
0.33,1.1336E-06
0.328,1.12991E-06
0.326,1.11993E-06
0.324,1.12177E-06
0.322,1.11824E-06
0.32,1.10749E-06
0.318,1.11026E-06
0.316,1.10626E-06
0.314,1.09628E-06
0.312,1.09797E-06
0.31,1.09444E-06
0.308,1.08415E-06
0.306,1.08676E-06
0.304,1.0823E-06
0.302,1.07217E-06
0.3,1.07555E-06
0.298,1.07002E-06
0.296,1.0608E-06
0.294,1.06326E-06
0.292,1.05789E-06
0.29,1.05005E-06
0.288,1.05159E-06
0.286,1.04667E-06
0.284,1.03853E-06
0.282,1.04053E-06
0.28,1.03469E-06
0.278,1.02732E-06
0.276,1.02901E-06
0.274,1.02302E-06
0.272,1.01642E-06
0.27,1.0178E-06
0.268,1.01166E-06
0.266,1.00644E-06
0.264,1.00751E-06
0.262,1.00045E-06
0.26,9.96453E-07
0.258,9.97682E-07
0.256,9.89696E-07
0.254,9.85242E-07
0.252,9.86317E-07
0.25,9.79406E-07
0.248,9.75259E-07
0.246,9.75566E-07
0.244,9.69116E-07
0.242,9.66505E-07
0.24,9.66659E-07
0.238,9.60976E-07
0.236,9.56829E-07
0.234,9.58826E-07
0.232,9.49458E-07
0.23,9.47154E-07
0.228,9.50072E-07
0.226,9.41625E-07
0.224,9.38093E-07
0.222,9.41779E-07
0.22,9.32564E-07
0.218,9.30721E-07
0.216,9.30106E-07
0.214,9.25345E-07
0.212,9.22888E-07
0.21,9.2811E-07
0.208,9.16745E-07
0.206,9.14288E-07
0.204,9.19509E-07
0.202,9.09527E-07
0.2,9.06609E-07
0.198,9.12598E-07
0.196,9.02769E-07
0.194,9.01233E-07
0.192,9.05534E-07
0.19,8.95858E-07
0.188,8.94629E-07
0.186,9.00005E-07
0.184,8.88947E-07
0.182,8.88179E-07
0.18,8.9294E-07
0.178,8.83418E-07
0.176,8.82497E-07
0.174,8.87104E-07
0.172,8.78657E-07
0.17,8.76814E-07
0.168,8.80961E-07
0.166,8.72821E-07
0.164,8.7021E-07
0.162,8.76353E-07
0.16,8.66524E-07
0.158,8.64835E-07
0.156,8.70364E-07
0.154,8.61917E-07
0.152,8.60227E-07
0.15,8.64528E-07
0.148,8.57156E-07
0.146,8.55159E-07
0.144,8.58845E-07
0.142,8.52088E-07
0.14,8.50091E-07
0.138,8.53009E-07
0.136,8.47173E-07
0.134,8.46559E-07
0.132,8.46559E-07
0.13,8.42105E-07
0.128,8.39955E-07
0.126,8.40416E-07
0.124,8.3673E-07
0.122,8.34733E-07
0.12,8.34733E-07
0.118,8.30894E-07
0.116,8.29665E-07
0.114,8.28743E-07
0.112,8.25825E-07
0.11,8.24443E-07
0.108,8.226E-07
0.106,8.20757E-07
0.104,8.18914E-07
0.102,8.16611E-07
0.1,8.15075E-07
0.098,8.13693E-07
0.096,8.11389E-07
0.094,8.09392E-07
0.092,8.07856E-07
0.09,8.04017E-07
0.088,8.03863E-07
0.086,8.01713E-07
0.084,7.97874E-07
0.082,7.97874E-07
0.08,7.95724E-07
0.078,7.9127E-07
0.076,7.91577E-07
0.074,7.89427E-07
0.072,7.84819E-07
0.07,7.85434E-07
0.068,7.8313E-07
0.066,7.78369E-07
0.064,7.79137E-07
0.062,7.76833E-07
0.06,7.72687E-07
0.058,7.72533E-07
0.056,7.70383E-07
0.054,7.65929E-07
0.052,7.66236E-07
0.05,7.63472E-07
0.048,7.59172E-07
0.046,7.59325E-07
0.044,7.56407E-07
0.042,7.52568E-07
0.04,7.52107E-07
0.038,7.49496E-07
0.036,7.45656E-07
0.034,7.44889E-07
0.032,7.42431E-07
0.03,7.38745E-07
0.028,7.37824E-07
0.026,7.35367E-07
0.024,7.31681E-07
0.022,7.30606E-07
0.02,7.27995E-07
0.018,7.24462E-07
0.016,7.23234E-07
0.014,7.20623E-07
0.012,7.17244E-07
0.01,7.15862E-07
0.008,7.13097E-07
0.006,7.09872E-07
0.004,7.08183E-07
0.002,7.05726E-07
3.14419E-18,7.02654E-07
-0.002,7.00811E-07
-0.004,6.982E-07
-0.006,6.95282E-07
-0.008,6.93132E-07
-0.01,6.90521E-07
-0.012,6.87757E-07
-0.014,6.8576E-07
-0.016,6.82996E-07
-0.018,6.80078E-07
-0.02,6.78081E-07
-0.022,6.75163E-07
-0.024,6.72552E-07
-0.026,6.70402E-07
-0.028,6.67484E-07
-0.03,6.64873E-07
-0.032,6.62569E-07
-0.034,6.59805E-07
-0.036,6.57041E-07
-0.038,6.5489E-07
-0.04,6.51972E-07
-0.042,6.49362E-07
-0.044,6.47058E-07
-0.046,6.4414E-07
-0.048,6.41529E-07
-0.05,6.39225E-07
-0.052,6.36307E-07
-0.054,6.33696E-07
-0.056,6.31546E-07
-0.058,6.28475E-07
-0.06,6.25864E-07
-0.062,6.23714E-07
-0.064,6.20949E-07
-0.066,6.18492E-07
-0.068,6.16188E-07
-0.07,6.13117E-07
-0.072,6.10506E-07
-0.074,6.08356E-07
-0.076,6.05284E-07
-0.078,6.02673E-07
-0.08,6.00523E-07
-0.082,5.96683E-07
-0.084,5.94687E-07
-0.086,5.92537E-07
-0.088,5.89465E-07
-0.09,5.86854E-07
-0.092,5.86086E-07
-0.094,5.81479E-07
-0.096,5.78868E-07
-0.098,5.76872E-07
-0.1,5.738E-07
-0.102,5.71189E-07
-0.104,5.69039E-07
-0.106,5.65814E-07
-0.108,5.63203E-07
-0.11,5.61206E-07
-0.112,5.57828E-07
-0.114,5.55217E-07
-0.116,5.5322E-07
-0.118,5.49841E-07
-0.12,5.47231E-07
-0.122,5.45388E-07
-0.124,5.42009E-07
-0.126,5.39398E-07
-0.128,5.37401E-07
-0.13,5.34023E-07
-0.132,5.31565E-07
-0.134,5.29415E-07
-0.136,5.26036E-07
-0.138,5.23426E-07
-0.14,5.21276E-07
-0.142,5.17897E-07
-0.144,5.15593E-07
-0.146,5.13443E-07
-0.148,5.10064E-07
